timestamp,mid_price,b_p_0,b_p_1,b_p_2,b_p_3,b_p_4,b_q_0,b_q_1,b_q_2,b_q_3,b_q_4,a_p_0,a_p_1,a_p_2,a_p_3,a_p_4,a_q_0,a_q_1,a_q_2,a_q_3,a_q_4
1776565694.974487,75488.88,75488.87,75488.86,75488.0,75487.81,75487.74,0.74157,0.00042,0.0012,7e-05,7e-05,75488.88,75488.89,75489.31,75489.96,75490.38,4.18309,0.54611,7e-05,0.01072,0.003
1776565695.949206,75488.88,75488.87,75488.86,75488.0,75487.81,75487.74,0.54529,0.00056,0.0012,7e-05,7e-05,75488.88,75488.89,75489.31,75490.08,75490.38,4.04595,0.41582,7e-05,7e-05,0.003
1776565696.9487941,75488.88,75488.87,75488.86,75488.0,75487.81,75487.74,0.54371,0.00049,0.0012,7e-05,7e-05,75488.88,75488.89,75489.13,75489.31,75490.38,4.04437,0.41582,0.00014,7e-05,0.003
1776565698.019762,75488.88,75488.87,75488.86,75488.0,75487.81,75487.74,0.54373,0.00049,0.0012,7e-05,7e-05,75488.88,75488.89,75489.31,75490.38,75490.83,4.05852,0.41582,7e-05,0.003,7e-05
1776565698.968162,75444.04,75444.03,75444.02,75443.72,75442.98,75442.29,1.16658,0.00014,7e-05,7e-05,0.00014,75444.04,75444.05,75444.06,75444.07,75444.08,1.50205,0.00014,0.00014,0.43755,7e-05
1776565699.991654,75447.86,75447.86,75447.85,75446.92,75446.91,75446.89,3.49286,0.00865,0.00662,0.003,7e-05,75447.87,75447.88,75448.0,75448.8,75449.46,0.1746,0.00014,0.00192,7e-05,0.00262
1776565700.9487848,75459.99,75459.99,75459.46,75459.45,75459.35,75459.34,2.84706,0.24578,0.00552,0.2392,0.22261,75460.0,75460.01,75460.35,75460.36,75460.52,0.35142,0.00014,0.00014,0.01641,7e-05
1776565701.948055,75459.99,75459.99,75459.98,75459.46,75459.45,75459.35,2.9341,0.00014,0.16656,0.00566,0.2392,75460.0,75460.01,75460.35,75460.36,75460.54,0.00262,0.0007,0.00014,0.01641,0.00014
1776565702.962205,75460.36,75460.35,75460.34,75460.14,75460.01,75460.0,4.25436,0.00021,0.003,0.42727,0.54494,75460.36,75460.37,75460.52,75460.55,75460.65,0.00126,0.00049,7e-05,0.00021,0.00014
1776565703.985769,75467.71,75467.7,75467.69,75465.81,75465.48,75465.36,3.65583,0.00014,0.003,8e-05,7e-05,75467.71,75467.72,75467.91,75468.0,75468.42,0.47652,0.00063,7e-05,0.00574,0.00067
1776565705.009999,75467.71,75467.7,75467.69,75467.0,75466.65,75466.6,2.23167,0.00021,0.00424,0.00133,7e-05,75467.71,75467.72,75467.91,75468.0,75468.05,0.74079,0.00077,7e-05,0.00574,0.00014
1776565705.948375,75467.71,75467.7,75467.69,75467.01,75467.0,75466.65,1.97496,0.00028,0.00026,0.00424,0.00133,75467.71,75467.72,75467.91,75468.0,75468.05,0.81102,0.00063,7e-05,0.00574,0.00014
1776565706.948273,75467.71,75467.7,75467.69,75467.01,75467.0,75466.65,1.9751,0.00049,0.00026,0.00424,0.00133,75467.71,75467.72,75467.91,75468.0,75468.05,1.00455,0.00063,7e-05,0.00574,0.00014
1776565707.948514,75467.71,75467.7,75467.69,75467.01,75467.0,75466.65,1.9751,0.00049,0.00026,0.00424,0.00133,75467.71,75467.72,75467.91,75468.0,75468.05,1.00733,0.0007,7e-05,0.00574,0.00014
1776565708.9492,75467.71,75467.7,75467.69,75467.25,75467.24,75467.23,1.05657,0.00063,0.00014,0.05735,0.05364,75467.71,75467.72,75467.91,75468.0,75468.05,1.0634,0.00077,7e-05,0.00574,0.00014
1776565709.948692,75467.71,75467.7,75467.69,75467.25,75467.24,75467.23,0.61453,0.0007,0.00014,0.00028,0.05378,75467.71,75467.72,75467.91,75468.0,75468.05,1.34118,0.00014,7e-05,0.00574,0.00014
1776565711.028213,75467.71,75467.7,75467.69,75467.35,75466.52,75465.36,0.00161,0.00021,7e-05,0.0018,7e-05,75467.71,75467.72,75467.89,75467.9,75467.91,3.49872,0.00014,1.59045,0.00688,7e-05
1776565711.9481652,75467.71,75467.7,75467.69,75467.35,75466.52,75465.84,0.00168,0.00021,7e-05,0.0018,7e-05,75467.71,75467.72,75467.89,75467.9,75467.91,6.80726,0.00014,1.43233,0.00688,7e-05
1776565712.948276,75457.8,75457.8,75457.79,75457.76,75457.55,75456.96,0.89192,0.00042,0.00349,0.0001,0.00133,75457.81,75457.82,75457.9,75459.34,75460.36,1.15165,0.00021,7e-05,0.00019,7e-05
1776565713.948831,75457.8,75457.8,75457.79,75457.76,75457.55,75456.96,0.81237,0.00049,0.00349,0.0001,0.00133,75457.81,75457.82,75457.9,75459.34,75460.35,1.10318,0.0007,7e-05,0.00019,0.00014
1776565714.948461,75457.8,75457.8,75457.79,75457.76,75457.55,75456.96,0.57319,0.00063,0.00349,0.0001,0.00133,75457.81,75457.82,75457.9,75459.34,75459.39,1.17722,0.00049,7e-05,0.00019,0.00014
1776565715.949033,75457.8,75457.8,75457.79,75457.76,75457.55,75456.96,0.37768,0.00056,0.00349,0.0001,0.00133,75457.81,75457.82,75457.9,75459.34,75459.4,1.36916,0.00021,7e-05,0.00019,0.05399
1776565716.990079,75457.8,75457.8,75457.79,75457.76,75456.96,75456.75,0.15868,0.00063,0.00349,0.00133,7e-05,75457.81,75457.82,75457.9,75458.25,75458.32,1.62671,0.00021,7e-05,0.003,0.09505
1776565718.014886,75457.8,75457.8,75457.79,75457.76,75456.96,75456.75,0.15466,0.0007,0.00349,0.00133,7e-05,75457.81,75457.82,75457.9,75458.25,75458.32,1.62378,0.00021,7e-05,0.003,0.09505
1776565718.948077,75457.8,75457.8,75457.79,75456.96,75456.75,75456.34,0.9512,0.00028,0.00133,7e-05,7e-05,75457.81,75457.82,75457.9,75458.32,75458.33,0.92217,0.00063,7e-05,0.00014,0.08014
1776565719.962003,75457.8,75457.8,75457.79,75456.96,75456.75,75456.36,0.95064,0.00028,0.00133,7e-05,0.003,75457.81,75457.82,75457.9,75459.34,75459.4,0.93626,0.0007,7e-05,0.00019,7e-05
1776565720.9863591,75465.21,75465.21,75464.73,75464.29,75464.2,75463.9,2.58334,0.4,0.3,0.85916,0.4,75465.22,75465.36,75465.4,75465.41,75465.44,0.01575,0.00307,0.00014,0.00014,0.00014
1776565721.949636,75467.71,75467.7,75467.69,75467.44,75466.02,75466.01,3.31724,0.00014,7e-05,0.00021,0.29758,75467.71,75467.72,75468.0,75468.08,75468.42,0.00127,0.00035,0.0012,7e-05,0.00067
1776565722.947969,75467.71,75467.7,75467.69,75467.44,75466.24,75466.03,3.29532,0.00014,7e-05,0.00133,0.01338,75467.71,75467.72,75468.0,75468.42,75468.86,0.45561,0.00063,0.0012,0.00067,7e-05
1776565723.9482439,75467.71,75467.7,75467.69,75467.44,75466.25,75466.24,3.28392,0.00014,7e-05,0.00676,0.00133,75467.71,75467.72,75468.0,75468.42,75468.86,0.45167,0.00042,0.0012,0.00067,7e-05
1776565724.9480262,75467.71,75467.7,75467.69,75467.44,75466.25,75466.24,3.28216,0.00014,7e-05,0.00676,0.00133,75467.71,75467.72,75468.0,75468.42,75468.86,0.39339,0.00042,0.0012,0.00067,7e-05
1776565725.9478881,75467.71,75467.7,75467.69,75467.44,75466.25,75466.24,3.28085,0.00014,7e-05,0.00676,0.00133,75467.71,75467.72,75468.0,75468.42,75468.86,0.40611,0.00049,0.0012,0.00067,7e-05
1776565726.948184,75467.71,75467.7,75467.69,75467.57,75467.44,75466.25,3.27952,0.00014,0.00133,7e-05,0.00676,75467.71,75467.72,75468.0,75468.42,75468.44,0.40503,0.00049,0.0012,0.00067,0.00014
1776565728.050306,75467.71,75467.7,75467.69,75467.57,75467.44,75466.25,3.27952,0.00014,0.00133,7e-05,0.00676,75467.71,75467.72,75468.0,75468.42,75468.44,0.39231,0.00056,0.0012,0.00067,0.00014
1776565728.9487748,75468.45,75468.44,75468.43,75467.72,75467.71,75467.7,4.25977,0.00014,0.1134,0.00019,0.15441,75468.45,75468.46,75469.09,75469.52,75469.68,1.05445,0.00063,7e-05,8e-05,8e-05
1776565729.995657,75468.45,75468.44,75468.43,75467.73,75467.72,75467.71,3.86051,0.00028,0.00014,0.04618,0.00033,75468.45,75468.46,75469.09,75469.52,75469.68,0.68557,0.0007,7e-05,8e-05,8e-05
1776565730.951658,75468.45,75468.44,75468.43,75467.73,75467.72,75467.71,3.86242,0.00028,0.00014,0.04618,0.00033,75468.45,75468.46,75469.09,75469.52,75469.68,0.62984,0.0007,7e-05,8e-05,8e-05
1776565731.948114,75468.45,75468.44,75468.43,75467.73,75467.72,75467.71,3.86091,0.00014,0.00014,0.06888,0.00033,75468.45,75468.46,75469.09,75469.52,75469.68,0.35236,0.00077,7e-05,8e-05,8e-05
1776565732.948534,75468.45,75468.44,75468.43,75467.73,75467.72,75467.71,3.86091,0.00014,0.00014,0.06888,0.00033,75468.45,75468.46,75469.09,75469.52,75469.68,0.40763,0.00084,7e-05,8e-05,8e-05
1776565733.948274,75468.45,75468.44,75468.43,75467.72,75467.71,75467.7,3.88294,0.00014,0.06888,0.00019,0.06152,75468.45,75468.46,75469.09,75469.52,75469.68,0.15848,0.0007,7e-05,8e-05,8e-05
1776565734.948631,75469.67,75469.67,75469.66,75469.65,75469.59,75469.51,3.51771,0.30032,7e-05,0.003,0.29765,75469.68,75469.69,75470.0,75470.22,75470.26,0.00148,0.00049,0.0012,7e-05,0.00133
1776565736.033376,75469.67,75469.67,75469.66,75469.65,75469.59,75469.51,3.86087,0.30032,7e-05,0.003,0.29765,75469.68,75469.69,75470.0,75470.22,75470.26,0.00155,0.00049,0.0012,7e-05,0.00133
1776565736.9489422,75479.83,75479.82,75479.81,75479.8,75479.79,75479.78,2.24254,0.00014,0.00014,0.18607,0.28506,75479.83,75479.84,75480.0,75480.28,75480.67,0.57001,0.00063,0.0012,7e-05,0.00242
1776565737.9829938,75479.83,75479.82,75479.81,75479.8,75479.79,75479.78,2.33578,0.00014,0.00014,0.18607,0.28506,75479.83,75479.84,75480.0,75480.28,75480.67,0.24332,0.00063,0.0012,7e-05,0.00242
1776565738.948622,75479.83,75479.82,75479.81,75479.79,75479.78,75479.04,2.35196,0.00014,0.18593,0.28506,0.003,75479.83,75479.84,75480.0,75480.23,75480.28,0.24325,0.00063,0.0012,7e-05,7e-05
1776565740.0305479,75479.83,75479.82,75479.81,75479.79,75479.78,75479.51,2.34812,0.00014,0.18593,0.28506,0.00133,75479.83,75479.84,75480.0,75480.28,75480.67,0.57008,0.00063,0.0012,7e-05,0.00242
1776565741.054888,75479.83,75479.82,75479.81,75479.78,75477.91,75477.76,0.98987,0.00028,7e-05,0.00028,0.00014,75479.83,75479.84,75480.0,75480.28,75480.67,1.09361,0.00063,0.0012,7e-05,0.00242
1776565741.975837,75479.83,75479.82,75479.81,75479.78,75479.04,75478.76,1.29253,0.00014,7e-05,0.003,0.00019,75479.83,75479.84,75480.0,75480.28,75480.67,0.57702,0.0007,0.0012,7e-05,0.00242
1776565742.948705,75479.83,75479.82,75479.81,75479.78,75479.55,75479.54,1.22264,0.00021,7e-05,0.00014,0.00911,75479.83,75479.84,75480.0,75480.28,75480.67,0.81949,0.00014,0.0012,7e-05,0.00242
1776565743.948257,75479.83,75479.82,75479.81,75479.78,75479.55,75479.54,1.22354,0.00056,7e-05,0.00014,0.00911,75479.83,75479.84,75480.0,75480.28,75480.67,0.76864,0.00063,0.0012,7e-05,0.00242
1776565745.049026,75479.83,75479.82,75479.81,75479.78,75479.55,75479.54,1.23365,0.00042,7e-05,0.00014,0.00911,75479.83,75479.84,75480.0,75480.28,75480.67,0.56439,0.00063,0.0012,7e-05,0.00242
1776565745.948426,75479.83,75479.82,75479.81,75479.78,75479.36,75479.35,1.24225,0.00021,7e-05,0.00014,0.02014,75479.83,75479.84,75480.0,75480.28,75480.67,0.56224,0.0007,0.0012,7e-05,0.00242
1776565746.9485881,75479.83,75479.82,75479.81,75479.78,75479.07,75479.06,1.2634,0.00014,7e-05,0.00014,0.08089,75479.83,75479.84,75480.0,75480.28,75480.67,0.5599,0.0007,0.0012,7e-05,0.00242
1776565748.0165288,75479.83,75479.82,75479.81,75479.78,75479.07,75479.06,1.2635,0.00014,7e-05,0.00014,0.08089,75479.83,75479.84,75480.0,75480.28,75480.67,0.55952,0.0007,0.0012,7e-05,0.00242
1776565748.9487622,75479.83,75479.82,75479.81,75479.78,75479.07,75479.06,1.26357,0.00028,7e-05,0.00014,0.08089,75479.83,75479.84,75480.0,75480.28,75480.67,0.56159,0.00077,0.0012,7e-05,0.00242
1776565749.9511209,75479.83,75479.82,75479.81,75479.78,75479.07,75479.06,1.26346,0.00028,7e-05,0.00014,0.08089,75479.83,75479.84,75480.0,75480.28,75480.67,0.4938,0.0007,0.0012,7e-05,0.00242
1776565750.987831,75479.83,75479.82,75479.81,75479.78,75479.07,75479.06,1.26353,0.00035,7e-05,0.00014,0.08089,75479.83,75479.84,75480.0,75480.28,75480.67,0.49138,0.0007,0.0012,7e-05,0.00242
1776565752.011623,75483.88,75483.87,75483.86,75483.84,75481.64,75480.99,3.34141,0.00063,7e-05,0.00158,7e-05,75483.88,75483.89,75483.98,75484.0,75484.01,0.79982,0.00063,8e-05,0.0012,7e-05
1776565752.948274,75483.88,75483.87,75483.86,75483.84,75481.64,75480.99,3.34174,0.00056,7e-05,0.00158,7e-05,75483.88,75483.89,75483.98,75484.0,75484.01,0.79951,0.00063,8e-05,0.0012,7e-05
1776565753.957559,75483.88,75483.87,75483.86,75483.84,75481.64,75480.99,3.33284,0.00021,7e-05,0.00158,7e-05,75483.88,75483.89,75483.98,75484.0,75484.01,0.79918,0.00063,8e-05,0.0012,7e-05
1776565754.9484422,75483.88,75483.87,75483.86,75483.84,75482.82,75482.51,3.38559,0.00014,7e-05,0.003,7e-05,75483.88,75483.89,75483.98,75484.0,75484.01,0.62419,0.00063,8e-05,0.0012,7e-05
1776565755.947812,75483.88,75483.87,75483.86,75483.84,75482.82,75482.51,3.38359,0.00014,7e-05,0.003,7e-05,75483.88,75483.89,75483.98,75484.0,75484.01,0.62708,0.00063,8e-05,0.0012,7e-05
1776565757.0294862,75483.88,75483.87,75483.86,75483.84,75482.82,75482.51,3.38858,0.00014,7e-05,0.003,7e-05,75483.88,75483.89,75483.98,75484.0,75484.01,0.33996,0.00063,8e-05,0.0012,7e-05
1776565757.9481988,75483.88,75483.87,75483.86,75483.84,75482.82,75482.51,3.38857,0.00014,7e-05,0.003,7e-05,75483.88,75483.89,75483.98,75484.0,75484.01,0.33853,0.0007,8e-05,0.0012,7e-05
1776565758.975007,75483.88,75483.87,75483.86,75483.84,75482.82,75482.51,3.38857,0.00014,7e-05,0.003,7e-05,75483.88,75483.89,75483.98,75484.0,75484.01,0.3397,0.0007,8e-05,0.0012,7e-05
1776565759.9481301,75483.88,75483.87,75483.86,75483.84,75482.82,75482.51,3.38857,0.00014,7e-05,0.003,7e-05,75483.88,75483.89,75483.98,75484.0,75484.01,0.33922,0.0007,8e-05,0.0012,7e-05
1776565761.022955,75483.88,75483.87,75483.86,75483.84,75483.78,75481.67,1.65357,0.00049,7e-05,0.00264,0.00014,75483.88,75483.89,75483.98,75484.0,75484.01,1.13628,0.00063,8e-05,0.0012,7e-05
1776565761.948572,75483.88,75483.87,75483.86,75483.84,75483.78,75481.67,1.94339,0.00042,7e-05,0.00264,0.00014,75483.88,75483.89,75483.98,75484.0,75484.01,0.72848,0.00063,8e-05,0.0012,7e-05
1776565762.948412,75483.88,75483.87,75483.86,75483.84,75483.78,75482.82,1.96302,0.00014,7e-05,0.00264,0.003,75483.88,75483.89,75483.98,75484.0,75484.01,0.49903,0.0007,8e-05,0.0012,7e-05
1776565763.992791,75483.88,75483.87,75483.86,75483.84,75483.78,75482.83,2.06556,0.00014,7e-05,0.00264,0.00014,75483.88,75483.89,75483.98,75484.0,75484.01,0.33384,0.0007,8e-05,0.0012,7e-05
1776565765.0168629,75483.88,75483.87,75483.86,75483.84,75483.78,75482.82,2.01299,0.00014,7e-05,0.00264,0.003,75483.88,75483.89,75483.98,75484.0,75484.01,0.33377,0.00063,8e-05,0.0012,7e-05
1776565766.041116,75485.08,75485.07,75485.06,75484.71,75484.02,75484.01,4.28255,0.00865,0.003,7e-05,0.36926,75485.08,75485.09,75485.53,75485.54,75485.76,0.01414,0.00042,7e-05,0.00133,7e-05
1776565766.962281,75486.18,75486.18,75486.17,75485.86,75485.84,75485.75,4.39614,0.00014,0.6459,0.00014,0.86524,75486.19,75486.2,75486.74,75486.84,75487.65,0.00159,0.00063,8e-05,8e-05,7e-05
1776565767.9481118,75486.18,75486.18,75486.17,75486.06,75486.04,75485.75,4.39153,0.00014,0.64987,0.00014,0.86524,75486.19,75486.2,75486.29,75486.74,75486.84,0.00397,0.00063,7e-05,8e-05,8e-05
1776565769.010298,75486.18,75486.18,75486.17,75485.77,75485.76,75485.75,2.19713,0.0032,0.00014,0.20044,0.59132,75486.19,75486.2,75486.74,75486.84,75487.65,1.37682,0.00063,8e-05,8e-05,7e-05
1776565770.0341618,75486.18,75486.18,75486.17,75485.77,75485.76,75485.75,2.19615,0.01234,0.00014,0.13916,0.39929,75486.19,75486.2,75486.74,75486.84,75487.65,1.37674,0.00063,8e-05,8e-05,7e-05
1776565770.955945,75486.18,75486.18,75486.17,75485.77,75485.76,75485.75,2.19543,0.01234,0.00014,0.13916,0.39796,75486.19,75486.2,75486.74,75486.84,75487.65,1.37666,0.00063,8e-05,8e-05,7e-05
1776565771.9481878,75486.18,75486.18,75486.17,75485.77,75485.76,75485.75,2.19143,0.01234,0.00014,0.13916,0.39796,75486.19,75486.2,75486.74,75486.84,75487.65,1.48896,0.00063,8e-05,8e-05,7e-05
1776565772.948409,75486.18,75486.18,75486.17,75485.77,75485.76,75485.53,1.53329,0.01206,0.00014,0.01519,0.00026,75486.19,75486.2,75486.6,75486.74,75486.84,1.69888,0.00077,0.003,8e-05,8e-05
1776565773.94858,75486.18,75486.18,75486.17,75485.77,75485.76,75485.53,1.98161,0.01213,0.00014,0.01519,0.00026,75486.19,75486.2,75486.6,75486.74,75486.84,1.78303,0.00077,0.003,8e-05,8e-05
1776565774.949008,75486.18,75486.18,75486.17,75485.77,75485.76,75485.53,1.98358,0.01234,0.00014,0.01519,0.00026,75486.19,75486.2,75486.74,75486.84,75487.65,1.48642,0.00063,8e-05,8e-05,7e-05
1776565775.9485161,75486.18,75486.18,75486.17,75485.77,75485.76,75485.53,1.73591,0.01234,0.00014,0.01519,0.00026,75486.19,75486.2,75486.74,75486.84,75487.65,1.63676,0.00049,8e-05,8e-05,7e-05
1776565776.948002,75486.18,75486.18,75486.17,75485.77,75485.76,75485.53,1.56478,0.01234,0.00014,0.01519,0.00026,75486.19,75486.2,75486.74,75486.84,75487.65,1.63904,0.00042,8e-05,8e-05,7e-05
1776565777.9484339,75486.18,75486.18,75486.17,75485.77,75485.76,75485.53,1.56653,0.00977,0.00278,0.01519,0.00026,75486.19,75486.2,75486.74,75486.84,75487.65,1.63658,0.00042,8e-05,8e-05,7e-05
1776565778.9480221,75486.18,75486.18,75486.17,75485.77,75485.53,75485.52,1.02447,0.0097,0.00264,7e-05,7e-05,75486.19,75486.2,75486.44,75486.6,75486.74,1.74113,0.00021,0.00019,0.003,8e-05
1776565779.967377,75486.18,75486.18,75486.17,75485.77,75485.53,75485.52,1.02447,0.0097,0.00264,7e-05,7e-05,75486.19,75486.2,75486.44,75486.6,75486.74,1.89977,0.00021,0.00019,0.003,8e-05
1776565780.9910421,75486.18,75486.18,75486.17,75485.93,75485.92,75485.53,0.40383,0.00977,0.00014,0.05735,7e-05,75486.19,75486.2,75486.44,75486.47,75486.6,2.06411,0.00014,0.00019,0.13756,0.003
1776565782.0151622,75479.83,75479.82,75479.81,75479.07,75478.63,75478.26,0.00131,0.00049,0.00349,0.003,8e-05,75479.83,75479.84,75480.28,75480.29,75480.9,2.85043,0.00014,0.15965,0.51566,8e-05
1776565783.0392,75477.49,75477.49,75477.48,75476.95,75476.55,75476.45,0.45397,0.00049,0.00133,7e-05,7e-05,75477.5,75477.51,75478.17,75479.04,75479.82,5.30101,0.00014,0.05735,0.003,0.78984
1776565783.949749,75477.49,75477.49,75477.48,75476.55,75476.45,75476.38,0.12503,0.00049,7e-05,7e-05,7e-05,75477.5,75477.51,75478.17,75478.71,75479.04,5.30524,0.00014,0.05735,7e-05,0.003
1776565784.948498,75477.49,75477.49,75477.48,75476.55,75476.38,75476.05,0.45489,0.00056,7e-05,7e-05,0.00067,75477.5,75477.51,75479.03,75479.04,75479.47,6.01262,0.00014,0.00676,0.003,7e-05
1776565785.9483461,75477.49,75477.49,75477.48,75476.55,75476.38,75476.05,0.4567,0.00056,7e-05,7e-05,0.00067,75477.5,75477.51,75479.03,75479.04,75479.26,5.95013,0.00014,0.00662,0.003,0.05735
1776565786.948158,75477.49,75477.49,75477.48,75476.55,75476.38,75476.05,0.45515,0.00056,7e-05,7e-05,0.00067,75477.5,75477.51,75479.03,75479.04,75479.26,5.94985,0.00014,0.00676,0.003,0.05735
1776565787.948122,75477.49,75477.49,75477.48,75476.55,75476.38,75476.05,0.64646,0.00049,7e-05,7e-05,0.00067,75477.5,75477.51,75479.03,75479.04,75479.26,5.94978,0.00014,0.00014,0.003,0.05735
1776565788.9475951,75477.49,75477.49,75477.48,75476.55,75476.38,75476.05,0.79269,0.00049,7e-05,7e-05,0.00067,75477.5,75477.51,75479.04,75479.26,75479.46,5.9424,0.00014,0.003,0.05742,0.00676
1776565790.0044549,75477.49,75477.49,75477.48,75476.55,75476.38,75476.05,0.45229,0.00049,7e-05,7e-05,0.00067,75477.5,75477.51,75479.04,75479.26,75479.47,5.02893,0.00014,0.003,0.05742,7e-05
1776565791.0290291,75477.49,75477.49,75477.48,75476.55,75476.38,75476.05,0.59845,0.00049,7e-05,7e-05,0.00067,75477.5,75477.51,75479.04,75479.26,75479.47,5.03686,0.00014,0.003,0.05742,7e-05
1776565791.948885,75477.49,75477.49,75477.48,75477.15,75477.06,75477.0,1.33571,0.00021,0.003,0.00423,0.00423,75477.5,75477.51,75477.58,75477.59,75479.82,1.71141,0.0007,0.00014,0.02676,0.00014
1776565792.948134,75477.49,75477.49,75477.48,75477.15,75477.06,75477.0,1.37729,0.00014,0.003,0.00423,0.00423,75477.5,75477.51,75477.58,75477.59,75479.82,0.54034,0.0007,0.00014,0.02676,0.00014
1776565793.948252,75477.49,75477.49,75477.48,75477.15,75477.06,75477.0,1.37598,0.00014,0.003,0.00423,0.00423,75477.5,75477.51,75477.58,75477.59,75479.82,0.5381,0.00063,0.00014,0.02676,0.00014
1776565794.9487202,75477.49,75477.49,75477.48,75477.15,75477.06,75477.0,1.38065,0.00014,0.003,0.00423,0.00423,75477.5,75477.51,75479.82,75479.83,75480.28,0.49209,0.00049,0.00014,0.22593,7e-05
1776565795.9484181,75481.99,75481.99,75481.28,75481.27,75481.26,75481.25,3.91477,0.18613,0.19651,0.00393,0.13221,75482.0,75482.01,75482.27,75483.98,75484.0,0.00262,0.00049,0.00349,8e-05,0.0008
1776565796.965703,75487.99,75487.98,75487.74,75487.73,75487.53,75486.6,3.53906,7e-05,0.00014,0.00556,0.003,75487.99,75488.0,75489.3,75489.6,75489.61,0.90081,0.00183,0.00349,0.00014,0.008
1776565797.9482188,75487.99,75487.98,75487.97,75487.74,75487.53,75487.06,3.58008,0.00014,7e-05,0.0057,7e-05,75487.99,75488.0,75489.3,75489.61,75489.7,0.00228,0.00183,0.00349,0.008,8e-05
1776565798.9486542,75487.99,75487.98,75487.97,75487.74,75487.53,75487.06,3.57495,0.00014,7e-05,0.0057,7e-05,75487.99,75488.0,75488.56,75489.3,75489.32,0.00223,0.00183,7e-05,0.00349,7e-05
1776565799.9484968,75487.99,75487.98,75487.97,75487.74,75487.53,75487.06,3.56967,0.00014,7e-05,0.0057,7e-05,75487.99,75488.0,75489.3,75489.32,75489.61,0.33912,0.00204,0.00349,7e-05,0.008
1776565800.948212,75487.99,75487.98,75487.97,75487.74,75487.53,75487.06,3.56957,0.00014,7e-05,0.0057,7e-05,75487.99,75488.0,75489.3,75489.32,75489.61,0.33984,0.00204,0.00349,7e-05,0.008
1776565801.983341,75487.99,75487.98,75487.97,75487.74,75487.53,75487.06,3.56957,0.00014,7e-05,0.0057,7e-05,75487.99,75488.0,75489.3,75489.32,75489.61,0.3325,0.00204,0.00349,7e-05,0.008
1776565803.007422,75487.99,75487.98,75487.97,75487.74,75487.53,75487.06,3.56887,0.00014,7e-05,0.0057,7e-05,75487.99,75488.0,75489.3,75489.32,75489.61,0.32998,0.00204,0.00349,7e-05,0.008
1776565804.031293,75487.99,75487.98,75487.97,75487.74,75487.53,75487.06,3.56886,0.00014,7e-05,0.0057,7e-05,75487.99,75488.0,75489.3,75489.32,75489.61,0.45923,0.00204,0.00349,7e-05,0.008
1776565805.0103831,75487.99,75487.98,75487.97,75487.74,75487.53,75487.06,3.56509,0.00014,7e-05,0.0057,7e-05,75487.99,75488.0,75489.3,75489.32,75489.61,0.45923,0.00211,0.00349,7e-05,0.008
1776565805.9769,75487.99,75487.98,75487.97,75487.84,75487.81,75487.74,0.03185,0.00035,0.00183,7e-05,7e-05,75487.99,75488.0,75488.07,75488.08,75488.09,2.5435,0.00134,0.17184,0.08014,0.05742
1776565807.001044,75487.99,75487.98,75487.97,75487.84,75487.81,75487.74,0.02666,0.00049,0.00183,7e-05,7e-05,75487.99,75488.0,75488.05,75488.06,75488.08,3.73159,0.00134,0.57136,1.43233,0.08014
1776565807.9484348,75476.01,75476.0,75475.99,75475.41,75475.4,75475.26,0.45205,0.00063,0.00579,8e-05,8e-05,75476.01,75476.02,75476.17,75476.55,75477.14,4.46388,0.0577,0.08014,7e-05,0.01324
1776565808.948429,75475.23,75475.22,75475.21,75474.93,75474.0,75473.03,0.00175,0.00063,7e-05,0.0012,0.00233,75475.23,75475.24,75475.26,75475.68,75475.7,5.81301,0.86444,0.003,0.00014,1.57288
1776565809.970651,75470.99,75470.98,75470.97,75470.26,75470.0,75469.68,0.08355,0.00056,0.00133,0.0012,8e-05,75470.99,75471.0,75471.38,75471.39,75471.48,5.69759,0.00014,2.66876,0.11799,0.003
1776565810.99457,75470.99,75470.98,75470.97,75470.38,75470.26,75470.0,0.06396,0.00042,7e-05,0.00133,0.0012,75470.99,75471.0,75471.37,75471.38,75471.39,6.32351,0.00014,1.43233,1.43618,0.04021
1776565811.948299,75469.17,75469.17,75469.16,75469.09,75469.07,75468.45,0.38775,0.00042,7e-05,7e-05,0.0045,75469.18,75469.19,75469.53,75469.59,75469.6,4.9775,0.00014,0.49627,0.003,0.08021
1776565813.042592,75469.17,75469.17,75469.16,75469.09,75468.45,75468.41,0.39039,0.00056,7e-05,0.0045,0.00067,75469.18,75469.19,75469.53,75469.59,75469.6,4.98206,0.00014,0.49627,0.003,0.08021
1776565813.964031,75469.17,75469.17,75469.16,75469.09,75468.45,75468.41,0.07053,0.00042,7e-05,0.0045,0.00067,75469.18,75469.19,75469.53,75469.59,75469.6,4.97944,0.00014,0.49627,0.003,0.08021
1776565814.9479868,75469.17,75469.17,75469.16,75469.09,75468.45,75468.41,0.4,0.00049,7e-05,0.0045,0.00067,75469.18,75469.19,75469.52,75469.53,75469.59,5.03884,0.00014,0.25707,0.49627,0.003
1776565815.948023,75469.17,75469.17,75469.16,75469.09,75468.45,75468.41,0.39145,0.00056,7e-05,0.0045,0.00067,75469.18,75469.19,75469.52,75469.53,75469.59,5.43243,0.00014,0.25707,0.49627,0.003
