timestamp,mid_price,b_p_0,b_p_1,b_p_2,b_p_3,b_p_4,b_q_0,b_q_1,b_q_2,b_q_3,b_q_4,a_p_0,a_p_1,a_p_2,a_p_3,a_p_4,a_q_0,a_q_1,a_q_2,a_q_3,a_q_4
1776570491.970745,2343.61,2343.61,2343.6,2343.59,2343.58,2343.57,6.8234,0.0322,0.0022,0.0066,0.0088,2343.62,2343.63,2343.64,2343.65,2343.66,14.196,0.0061,0.042,0.0044,0.0088
1776570492.97039,2343.61,2343.61,2343.6,2343.59,2343.58,2343.57,2.6101,0.0044,0.0022,0.0066,0.0088,2343.62,2343.63,2343.64,2343.65,2343.66,14.9865,0.0061,0.042,0.0044,0.0088
1776570493.970031,2343.61,2343.61,2343.6,2343.59,2343.58,2343.57,2.6101,0.0044,0.0022,0.0066,0.0088,2343.62,2343.63,2343.64,2343.65,2343.66,15.0102,0.0061,0.042,0.0044,0.0088
1776570494.9707258,2343.61,2343.61,2343.6,2343.59,2343.58,2343.57,2.6101,0.0044,0.0022,0.0066,0.0088,2343.62,2343.63,2343.64,2343.65,2343.66,14.9676,0.0061,0.042,0.0044,0.0088
1776570495.975465,2343.22,2343.22,2343.21,2343.2,2343.19,2343.17,0.0154,0.064,0.1177,0.0066,0.0022,2343.23,2343.24,2343.25,2343.26,2343.27,48.0171,0.007,31.6342,0.0022,0.0044
1776570496.999247,2343.22,2343.22,2343.21,2343.2,2343.19,2343.17,0.0198,0.064,0.1133,0.0022,0.0022,2343.23,2343.24,2343.25,2343.26,2343.27,24.7817,0.125,0.0044,0.0044,0.0044
1776570497.992033,2343.22,2343.22,2343.21,2343.2,2343.19,2343.17,3.0618,0.064,0.1133,0.0022,0.0022,2343.23,2343.24,2343.25,2343.26,2343.27,24.7817,0.125,0.0044,0.0044,0.0044
1776570499.047505,2343.11,2343.11,2343.1,2343.09,2343.08,2343.07,5.7942,0.0044,0.0022,0.0644,0.0045,2343.12,2343.13,2343.2,2343.22,2343.23,26.9877,2.5121,1.5253,0.0068,0.7638
1776570499.969908,2343.11,2343.11,2343.1,2343.09,2343.08,2343.07,3.0228,0.0088,0.0022,0.0066,0.0045,2343.12,2343.13,2343.17,2343.18,2343.19,29.6535,2.5121,0.1273,0.0022,0.2133
1776570500.9697301,2343.11,2343.11,2343.1,2343.09,2343.08,2343.07,2.693,0.0088,0.0022,0.0066,0.0045,2343.12,2343.13,2343.14,2343.17,2343.18,29.5047,2.5121,0.0044,0.1273,0.0022
1776570501.970904,2343.11,2343.11,2343.1,2343.09,2343.08,2343.07,2.643,0.0088,0.0022,0.0066,0.0045,2343.12,2343.13,2343.14,2343.17,2343.18,29.5047,2.5121,0.0044,0.1273,0.0068
1776570502.97036,2343.11,2343.11,2343.1,2343.09,2343.08,2343.07,2.5739,0.0156,0.1985,0.0066,0.0045,2343.12,2343.13,2343.14,2343.17,2343.18,45.5759,2.5121,0.0044,0.1273,0.0068
1776570503.970091,2343.11,2343.11,2343.1,2343.09,2343.08,2343.07,5.4241,0.0112,0.1985,0.0066,0.0045,2343.12,2343.13,2343.14,2343.17,2343.18,40.6675,2.5121,0.0044,0.1273,0.0068
1776570504.987079,2343.11,2343.11,2343.1,2343.09,2343.08,2343.07,2.3562,0.0134,0.1985,0.0066,0.0045,2343.12,2343.13,2343.14,2343.17,2343.18,40.6675,2.5121,0.0044,0.0022,0.1319
1776570506.010813,2343.11,2343.11,2343.1,2343.09,2343.08,2343.07,2.1587,0.0134,0.1985,0.0066,0.0045,2343.12,2343.13,2343.14,2343.17,2343.18,40.6675,2.5121,0.0044,0.0022,0.1319
1776570506.988626,2343.1,2343.09,2343.08,2343.07,2343.05,2343.03,0.2139,0.0066,0.0045,0.0022,0.0044,2343.1,2343.11,2343.12,2343.13,2343.14,32.246,12.6718,5.0553,0.0044,0.0044
1776570507.969794,2343.1,2343.09,2343.08,2343.07,2343.05,2343.03,0.2139,0.0066,0.0045,0.0022,0.0022,2343.1,2343.11,2343.12,2343.13,2343.14,31.3054,12.6718,5.0553,0.0044,0.0044
1776570508.970152,2343.1,2343.09,2343.08,2343.07,2343.05,2343.03,0.0173,0.0066,0.0045,0.0022,0.0022,2343.1,2343.11,2343.12,2343.13,2343.14,32.2147,12.6718,5.0553,0.0044,0.0044
1776570510.004878,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,0.2771,2.0118,0.0044,0.0044,0.118,2343.02,2343.04,2343.05,2343.06,2343.08,39.0257,0.0068,0.4942,0.0022,0.0022
1776570510.969905,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,3.1344,2.0118,0.0044,0.0044,0.118,2343.02,2343.04,2343.05,2343.06,2343.08,37.3328,0.0068,0.4964,0.0022,0.0022
1776570511.9696388,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,5.8533,2.0118,0.0044,0.0044,0.118,2343.02,2343.04,2343.05,2343.06,2343.08,35.245,0.0068,0.4964,0.0022,0.0022
1776570513.075686,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,7.3365,2.0118,0.0044,0.0044,0.118,2343.02,2343.04,2343.05,2343.06,2343.07,34.719,0.0068,0.501,0.5282,0.0044
1776570513.987124,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,3.9706,2.0118,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,34.7236,0.657,0.0068,0.501,0.5282
1776570515.022688,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,22.0292,0.0096,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,17.4351,0.0088,0.0022,0.009,0.5282
1776570515.97046,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,20.2254,0.0396,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,16.356,3.404,0.0022,0.009,0.5282
1776570517.0696352,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,7.1612,0.0418,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,16.3472,3.4018,0.0022,0.009,0.5282
1776570517.992141,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,2.8868,0.0118,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,16.9739,3.3974,0.0022,0.009,0.5282
1776570519.016895,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,6.0672,0.0118,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,11.9239,3.3974,0.0022,0.009,0.5282
1776570519.970368,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,7.4195,0.0118,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,12.3729,3.3974,0.0022,0.009,0.5282
1776570521.0643709,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,3.0817,0.0118,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,12.3729,3.3974,0.0022,0.009,0.5282
1776570521.970046,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,8.0445,0.0118,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,13.2931,3.3996,0.0022,0.009,0.5282
1776570522.972267,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,8.012,0.0118,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,13.2942,3.4018,0.0022,0.009,0.5282
1776570523.97019,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,18.6304,0.0096,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,11.6547,3.404,0.0022,0.009,0.5282
1776570524.970159,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,18.6208,0.0096,0.0044,0.0044,0.118,2343.02,2343.03,2343.04,2343.05,2343.06,11.6525,3.404,0.0022,0.009,0.5282
1776570525.973175,2343.02,2343.01,2343.0,2342.99,2342.96,2342.95,18.4431,0.0396,0.0044,0.0022,0.1112,2343.02,2343.03,2343.04,2343.05,2343.06,9.3925,3.404,0.0022,0.0112,0.5282
1776570526.9711611,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,54.4261,0.1837,0.0396,0.0044,0.0022,2343.03,2343.04,2343.05,2343.06,2343.07,3.4287,0.0066,0.0066,0.0022,0.0022
1776570527.970273,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,54.4283,0.1837,0.0396,0.0044,0.0022,2343.03,2343.04,2343.05,2343.06,2343.07,3.4309,0.0088,0.0066,0.009,4.2705
1776570529.053314,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,53.2898,0.1837,0.0396,0.0044,0.0022,2343.03,2343.04,2343.05,2343.06,2343.07,3.423,0.011,0.0066,0.009,4.2705
1776570529.970934,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,42.8231,0.1859,0.0396,0.0044,0.1044,2343.03,2343.04,2343.05,2343.06,2343.07,10.7226,0.0066,0.0044,0.0044,0.0044
1776570530.997094,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,42.6102,0.1859,0.0396,0.0044,0.1044,2343.03,2343.04,2343.05,2343.06,2343.07,10.7204,0.0044,0.0044,0.0044,0.0044
1776570531.972312,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,36.6538,0.1859,0.0418,0.0044,0.7551,2343.03,2343.04,2343.05,2343.06,2343.07,12.7506,0.0044,0.0044,0.0044,0.0044
1776570532.970916,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,36.6538,0.1859,0.0418,0.0044,0.7551,2343.03,2343.04,2343.05,2343.06,2343.07,12.7506,0.0044,0.0044,0.0044,0.0044
1776570533.970172,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,36.4386,0.2319,0.0418,0.0044,0.7551,2343.03,2343.04,2343.05,2343.06,2343.07,12.7506,0.0044,0.0044,0.0044,0.0044
1776570534.970189,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,42.3836,0.2297,0.0418,0.0044,0.6505,2343.03,2343.04,2343.05,2343.06,2343.07,5.4576,0.011,0.0044,0.009,4.2704
1776570536.0150158,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,42.3486,0.2343,0.0418,0.0044,0.6505,2343.03,2343.04,2343.05,2343.06,2343.07,3.4184,4.2749,0.0066,0.0044,0.0044
1776570537.038204,2343.03,2343.02,2343.01,2343.0,2342.99,2342.97,42.3508,0.2343,0.0418,0.0044,0.6478,2343.03,2343.04,2343.05,2343.06,2343.07,3.4184,4.2749,0.0066,0.0044,0.0044
1776570537.970227,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,42.1924,0.2343,0.0418,0.0044,0.0044,2343.03,2343.04,2343.05,2343.06,2343.07,3.3713,4.2749,0.0066,0.0044,0.0044
1776570538.9697988,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,37.1702,0.2343,0.0418,0.0044,0.0022,2343.03,2343.04,2343.05,2343.06,2343.07,3.286,4.2749,0.0066,0.0044,0.0044
1776570539.96994,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,37.1702,0.2343,0.0418,0.0044,0.0022,2343.03,2343.04,2343.05,2343.06,2343.07,3.2882,4.2749,0.0066,0.0044,0.0044
1776570540.970517,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,37.1261,0.2343,0.0418,0.0044,0.0022,2343.03,2343.04,2343.05,2343.06,2343.07,3.2882,4.2749,0.0066,0.0044,0.0044
1776570541.969846,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,37.1261,0.2343,0.0418,0.0044,0.0022,2343.03,2343.04,2343.05,2343.06,2343.07,3.2882,4.2749,0.0066,0.0044,0.0044
1776570542.971241,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,36.9074,0.2343,0.0418,0.0044,0.0022,2343.03,2343.04,2343.05,2343.06,2343.07,3.2758,4.2749,0.0066,0.0044,0.0044
1776570543.970212,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,31.046,0.2775,0.0418,0.0044,2.6185,2343.03,2343.04,2343.05,2343.06,2343.07,8.1612,4.2749,0.0044,0.0044,0.0044
1776570544.9698381,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,37.0222,0.2775,0.0418,0.0044,1.6428,2343.03,2343.04,2343.05,2343.06,2343.07,5.1858,4.2749,0.0044,0.0044,0.0044
1776570546.023529,2343.03,2343.02,2343.01,2343.0,2342.99,2342.96,37.1296,0.2775,0.0418,0.0044,18.3577,2343.03,2343.04,2343.05,2343.06,2343.07,2.6771,0.0088,0.0066,0.0044,0.009
1776570546.970326,2343.03,2343.02,2343.01,2343.0,2342.99,2342.97,36.9987,0.2775,0.0418,0.0044,0.0022,2343.03,2343.04,2343.05,2343.06,2343.07,5.1631,0.0134,4.2705,0.0044,0.0044
1776570547.970431,2343.07,2343.06,2343.05,2343.04,2343.03,2343.02,52.2364,35.3544,25.302,27.4296,2.6928,2343.07,2343.08,2343.09,2343.1,2343.11,0.0176,0.0088,0.0066,0.0066,0.0112
1776570549.019804,2343.19,2343.19,2343.12,2343.11,2343.1,2343.09,27.9898,0.0048,0.0022,2.7443,0.0066,2343.2,2343.21,2343.22,2343.23,2343.24,7.4194,0.0132,0.0113,0.013,0.0044
1776570550.043786,2343.19,2343.19,2343.12,2343.11,2343.1,2343.09,20.3965,0.0048,0.0022,2.7443,0.0066,2343.2,2343.21,2343.22,2343.23,2343.24,7.4172,0.0088,0.0113,0.0152,0.0044
1776570551.0678039,2343.19,2343.19,2343.12,2343.11,2343.1,2343.09,20.431,0.0048,0.0022,2.7443,0.0066,2343.2,2343.21,2343.22,2343.23,2343.24,7.4172,0.0088,0.0113,0.0152,0.0044
1776570551.9705229,2343.19,2343.19,2343.18,2343.17,2343.12,2343.11,0.0662,0.0088,0.0044,0.0022,0.0066,2343.2,2343.21,2343.22,2343.23,2343.24,16.9332,0.0044,0.0091,0.0152,0.0044
1776570552.97201,2343.12,2343.12,2343.11,2343.1,2343.09,2343.08,0.0152,0.011,0.0066,0.0066,0.0044,2343.13,2343.17,2343.18,2343.19,2343.2,39.8214,11.5428,20.0914,0.0085,0.7319
1776570553.9708679,2343.07,2343.07,2343.06,2343.05,2343.04,2343.03,0.0242,0.0667,0.0066,0.0066,0.0066,2343.08,2343.09,2343.1,2343.11,2343.12,49.437,9.0481,0.0322,0.0044,0.0022
1776570555.0614662,2343.07,2343.07,2343.06,2343.05,2343.04,2343.03,0.0264,0.0667,0.0066,0.0066,0.0088,2343.08,2343.09,2343.1,2343.11,2343.12,49.437,9.0481,0.0322,0.0044,0.0022
1776570555.97067,2343.05,2343.04,2343.03,2343.02,2343.01,2343.0,3.0735,0.011,0.0112,0.2797,0.0096,2343.05,2343.06,2343.07,2343.08,2343.09,34.8767,0.0044,0.0022,0.0044,0.0022
1776570556.969951,2343.05,2343.04,2343.03,2343.02,2343.01,2343.0,12.2978,0.011,0.0112,0.2797,0.0096,2343.05,2343.06,2343.07,2343.08,2343.09,28.0884,0.0044,0.0044,0.0044,0.0044
1776570557.970766,2343.05,2343.04,2343.03,2343.02,2343.01,2343.0,5.9443,0.011,0.0112,0.2797,0.0096,2343.05,2343.06,2343.07,2343.08,2343.09,23.9443,0.0044,0.0044,0.0044,0.0044
1776570558.985506,2343.05,2343.04,2343.03,2343.02,2343.01,2343.0,6.392,0.011,0.0112,0.2797,0.0096,2343.05,2343.06,2343.07,2343.08,2343.09,24.5043,0.0044,0.0044,0.0044,0.0044
1776570559.976872,2343.05,2343.04,2343.03,2343.02,2343.01,2343.0,7.729,0.011,0.0112,0.2797,0.0096,2343.05,2343.06,2343.07,2343.08,2343.09,22.0753,0.0044,0.0044,0.0044,0.0044
1776570561.000787,2343.05,2343.04,2343.03,2343.02,2343.01,2343.0,8.7819,0.0088,0.0112,0.2797,0.0096,2343.05,2343.06,2343.07,2343.08,2343.09,22.0664,0.0044,0.0044,0.0044,0.0044
1776570562.024313,2343.05,2343.04,2343.03,2343.02,2343.01,2343.0,12.7396,0.0066,0.0112,0.2797,0.0396,2343.05,2343.06,2343.07,2343.08,2343.09,14.2585,0.011,0.0044,0.0044,0.0044
1776570562.97023,2343.18,2343.18,2343.14,2343.12,2343.11,2343.1,59.8129,0.5022,0.0048,5.8936,31.5439,2343.19,2343.2,2343.21,2343.22,2343.23,4.7091,0.1892,0.011,0.0067,0.0152
1776570564.072595,2343.18,2343.18,2343.14,2343.13,2343.12,2343.11,52.2448,0.5022,0.0044,0.0048,0.0044,2343.19,2343.2,2343.21,2343.22,2343.23,4.2834,0.1892,0.0155,4.2725,0.0152
1776570565.096619,2343.18,2343.18,2343.14,2343.13,2343.12,2343.11,51.9173,0.5022,0.0044,0.0048,0.0044,2343.19,2343.2,2343.21,2343.22,2343.23,3.6272,0.1892,0.0155,4.2725,0.0174
1776570565.970459,2343.18,2343.18,2343.14,2343.13,2343.12,2343.11,51.9173,0.5022,0.0044,0.0048,0.0044,2343.19,2343.2,2343.21,2343.22,2343.23,3.6272,0.1892,0.0155,4.2725,0.0174
1776570567.04181,2343.18,2343.18,2343.17,2343.14,2343.13,2343.12,65.5003,0.0085,0.5022,0.0044,0.0048,2343.19,2343.2,2343.21,2343.22,2343.23,3.6169,0.1892,0.0132,0.0067,0.0088
1776570567.974723,2343.18,2343.18,2343.17,2343.16,2343.14,2343.13,65.5025,0.0085,3.5872,0.5044,0.0044,2343.19,2343.2,2343.21,2343.22,2343.23,3.1724,0.1892,0.0132,0.0067,0.0088
1776570568.989965,2343.18,2343.18,2343.17,2343.16,2343.15,2343.14,65.5025,0.0085,3.5872,0.0022,0.5044,2343.19,2343.2,2343.21,2343.22,2343.23,3.1724,0.1892,0.0132,0.0067,0.0088
1776570570.0137532,2343.18,2343.18,2343.17,2343.16,2343.15,2343.14,65.5127,0.0085,3.5872,0.0022,0.5044,2343.19,2343.2,2343.21,2343.22,2343.23,3.0674,0.187,0.0132,0.0067,0.0088
1776570570.970519,2343.43,2343.42,2343.4,2343.39,2343.38,2343.37,58.1172,0.0322,0.0044,0.0023,3.0471,2343.43,2343.44,2343.45,2343.46,2343.48,11.2096,0.0154,0.1111,0.0044,0.0096
1776570571.9702022,2343.43,2343.42,2343.4,2343.39,2343.38,2343.37,60.1358,0.0322,0.0044,0.0045,3.0044,2343.43,2343.44,2343.45,2343.46,2343.48,8.5274,0.0198,0.1111,0.0044,0.0096
1776570572.970131,2343.43,2343.42,2343.4,2343.39,2343.38,2343.37,44.8143,0.0322,0.0044,0.0045,3.0044,2343.43,2343.44,2343.45,2343.46,2343.48,11.0672,0.0198,0.1111,0.0044,0.0096
1776570574.00624,2343.43,2343.42,2343.4,2343.39,2343.38,2343.37,44.8143,0.0322,0.0044,0.0045,3.0044,2343.43,2343.44,2343.45,2343.46,2343.48,8.5252,0.0176,0.1111,0.0044,0.0096
1776570574.9703639,2343.43,2343.42,2343.4,2343.39,2343.38,2343.37,44.8482,0.0322,0.0044,0.0045,3.0044,2343.43,2343.44,2343.45,2343.46,2343.48,8.4412,0.0199,0.2976,0.0044,0.0096
1776570575.970916,2343.43,2343.42,2343.4,2343.39,2343.38,2343.37,44.8482,0.0322,0.0044,0.0045,3.0044,2343.43,2343.44,2343.45,2343.46,2343.48,8.4366,0.0199,0.2976,0.0044,0.0096
1776570576.9702232,2343.43,2343.42,2343.4,2343.39,2343.38,2343.37,44.8482,0.0322,0.0044,0.0045,3.0044,2343.43,2343.44,2343.45,2343.46,2343.48,10.9827,0.0199,0.2976,0.0044,0.0096
1776570577.9991748,2343.43,2343.42,2343.41,2343.4,2343.39,2343.38,26.8517,0.0066,0.0022,0.0022,0.0022,2343.43,2343.44,2343.45,2343.46,2343.48,13.7713,0.0133,0.2976,0.0044,0.0096
1776570579.023332,2343.43,2343.42,2343.41,2343.4,2343.39,2343.38,28.4247,0.0044,0.0022,0.0022,0.0022,2343.43,2343.44,2343.45,2343.46,2343.48,12.2734,0.0133,0.2976,0.0044,0.0096
1776570580.047605,2343.43,2343.42,2343.41,2343.4,2343.39,2343.38,31.8511,0.0022,0.0022,0.0022,0.0022,2343.43,2343.44,2343.45,2343.46,2343.48,4.4356,0.0177,0.2976,0.0044,0.0096
1776570580.970096,2343.43,2343.42,2343.41,2343.4,2343.39,2343.38,31.8511,0.0022,0.0022,0.0022,0.0022,2343.43,2343.44,2343.45,2343.46,2343.48,10.6948,0.0177,0.2976,0.0044,0.0096
1776570581.992977,2343.43,2343.42,2343.41,2343.4,2343.39,2343.38,31.8511,0.0022,0.0322,0.0022,0.0022,2343.43,2343.44,2343.45,2343.46,2343.48,3.2516,0.0177,0.2976,0.0044,0.0096
1776570582.9708219,2343.43,2343.42,2343.41,2343.4,2343.39,2343.38,31.8511,0.0022,0.0322,0.0044,0.0022,2343.43,2343.44,2343.45,2343.46,2343.48,6.7814,0.0177,0.2976,0.0044,0.0096
1776570584.041037,2343.57,2343.56,2343.55,2343.5,2343.45,2343.44,49.7842,0.0044,0.0344,35.2901,15.7788,2343.57,2343.58,2343.59,2343.6,2343.62,4.4606,0.0077,0.0596,0.0074,0.0302
1776570584.970009,2343.57,2343.56,2343.55,2343.5,2343.45,2343.44,47.7317,0.0044,0.0366,35.2901,15.7788,2343.57,2343.58,2343.59,2343.6,2343.62,4.4606,0.0077,0.0596,0.0074,0.0302
1776570585.969942,2343.57,2343.56,2343.55,2343.5,2343.46,2343.45,29.3247,0.0044,0.0366,0.0023,3.6626,2343.57,2343.58,2343.59,2343.6,2343.62,7.5729,0.0077,0.0596,0.0074,0.0302
1776570586.9705029,2343.57,2343.56,2343.55,2343.5,2343.46,2343.45,29.3586,0.0044,0.0366,0.0023,3.6626,2343.57,2343.58,2343.59,2343.6,2343.62,7.5729,0.0077,0.0596,0.0074,0.0302
1776570587.970276,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,29.3608,0.0066,0.0388,0.0045,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,10.1191,0.0077,0.0596,0.0074,0.0302
1776570588.970378,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,29.3586,0.0066,0.0388,0.0045,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,9.8958,0.0077,0.0596,0.0074,0.0302
1776570589.9801989,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,29.3914,0.0044,0.0388,0.0045,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,9.8928,0.0121,0.0596,0.0074,0.0302
1776570590.970359,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,31.4699,0.0044,0.0388,0.0045,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,6.7285,0.0121,0.0596,0.0074,0.0302
1776570591.9704168,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,29.3795,0.0044,0.0388,0.0022,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,4.1845,0.0121,0.0596,0.0074,0.0302
1776570592.970606,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,29.3795,0.0044,0.0388,0.0022,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,4.1867,0.0121,0.0596,0.0074,0.0302
1776570593.9703171,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,29.3795,0.0044,0.0388,0.0022,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,4.8901,0.0121,0.0596,0.0074,0.0302
1776570594.9705331,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,29.3753,0.0044,0.0388,0.0022,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,4.8901,0.0121,0.0596,0.0074,0.0302
1776570596.021996,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,28.6596,0.0044,0.0388,0.0022,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,4.8901,0.0121,0.0596,0.0074,0.0302
1776570596.971974,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,27.0999,0.0044,0.0388,0.0022,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,4.8923,0.0121,0.0596,0.0074,0.0302
1776570597.984401,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,25.018,0.0044,0.0388,0.0022,0.7508,2343.57,2343.58,2343.59,2343.6,2343.62,9.6057,0.0121,0.0596,0.0074,0.0302
1776570598.9915898,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,25.0519,0.0044,0.0388,0.0045,0.7531,2343.57,2343.58,2343.59,2343.6,2343.62,9.6073,0.0121,0.0596,0.0074,0.0302
1776570600.015161,2343.57,2343.56,2343.55,2343.5,2343.49,2343.48,25.0519,0.0044,0.0388,0.0045,0.7531,2343.57,2343.58,2343.59,2343.6,2343.62,9.6015,0.0121,0.0596,0.0074,0.0302
1776570600.970015,2343.57,2343.56,2343.55,2343.51,2343.5,2343.49,27.1357,0.0044,0.5038,6.5492,0.0022,2343.57,2343.58,2343.59,2343.6,2343.62,4.148,0.0121,0.0596,0.0074,0.0302
1776570601.9702358,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,25.0572,0.0044,0.0045,0.5038,0.0388,2343.57,2343.58,2343.59,2343.6,2343.62,9.2724,0.0121,0.0044,0.0074,0.0302
1776570602.970573,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,27.0237,0.0044,0.0045,0.5038,0.0388,2343.57,2343.58,2343.59,2343.6,2343.62,7.2561,0.0121,0.0044,0.0074,0.0302
1776570603.9703622,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,27.0237,0.0044,0.0045,0.5038,0.0388,2343.57,2343.58,2343.59,2343.6,2343.62,7.2092,0.0121,0.0044,0.0074,0.0302
1776570605.0335202,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,32.7741,0.0044,0.0068,0.5038,0.0388,2343.57,2343.58,2343.59,2343.6,2343.62,4.1033,0.0121,0.0044,0.0074,0.0302
1776570605.9706209,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,26.6531,0.0044,0.0068,0.5038,0.0388,2343.57,2343.58,2343.59,2343.6,2343.62,6.893,0.0121,0.0044,0.0074,0.0302
1776570606.9704268,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,26.6531,0.0044,0.0068,0.5038,0.0388,2343.57,2343.58,2343.59,2343.6,2343.62,2.5932,0.0121,0.0044,0.0074,0.0302
1776570607.970221,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,26.6192,0.0044,0.0068,0.5038,0.0388,2343.57,2343.58,2343.59,2343.6,2343.62,6.8568,0.0121,0.0044,0.0074,0.0302
1776570608.970195,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,26.6192,0.0044,0.0068,0.5038,0.0388,2343.57,2343.58,2343.59,2343.6,2343.62,9.6994,0.0143,0.0112,2.0074,0.0302
1776570610.050852,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,26.6192,0.0044,0.0068,0.5038,0.0434,2343.57,2343.58,2343.59,2343.6,2343.62,9.7428,0.0143,0.0112,2.0074,0.0302
1776570610.97028,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,26.6531,0.0044,0.0068,0.5038,0.0434,2343.57,2343.58,2343.59,2343.6,2343.62,6.8527,0.0143,0.0112,2.0074,0.0302
1776570611.970104,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,26.6531,0.0044,0.0068,0.5038,0.0434,2343.57,2343.58,2343.59,2343.6,2343.62,9.4958,0.0143,0.0112,2.0074,0.0302
1776570612.9700422,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,26.6531,0.0044,0.0068,0.5038,0.0434,2343.57,2343.58,2343.59,2343.6,2343.62,7.0016,0.0165,0.1045,2.0074,0.0302
1776570614.046338,2343.57,2343.56,2343.55,2343.52,2343.51,2343.5,26.6531,0.0044,0.0068,0.5038,0.0434,2343.57,2343.58,2343.59,2343.6,2343.62,7.0016,0.0165,0.1045,2.0074,0.0302
